Exchange Date,USD,EUR,GBP,JPY
25-May-2007,0.8185,0.6089,0.4126,99.6
24-May-2007,0.8182,0.6093,0.4123,99.28
23-May-2007,0.8231,0.6112,0.4144,100.12
22-May-2007,0.819,0.609,0.4147,99.53
21-May-2007,0.8211,0.6097,0.4166,99.75
18-May-2007,0.8225,0.6088,0.4165,99.61
17-May-2007,0.8238,0.6102,0.417,99.87
16-May-2007,0.8241,0.6094,0.4169,99.54
15-May-2007,0.8333,0.613,0.4196,100.19
14-May-2007,0.832,0.6143,0.4204,100.13
11-May-2007,0.8326,0.6154,0.4203,100.06
10-May-2007,0.8253,0.6118,0.4167,98.95
09-May-2007,0.8276,0.6116,0.4149,99.34
08-May-2007,0.8285,0.6116,0.4164,99.43
07-May-2007,0.8248,0.6063,0.4138,99.04
04-May-2007,0.8227,0.6053,0.413,98.7
03-May-2007,0.8231,0.6073,0.4141,99.12
02-May-2007,0.8245,0.6067,0.4146,99.07
01-May-2007,0.8276,0.608,0.4139,99.06
30-Apr-2007,0.8305,0.6085,0.4151,99.19
27-Apr-2007,0.8296,0.6076,0.4152,99.26
26-Apr-2007,0.8262,0.6077,0.4149,98.77
25-Apr-2007,0.8357,0.6125,0.4173,99.14
24-Apr-2007,0.8277,0.6065,0.4131,98.04
23-Apr-2007,0.832,0.6128,0.4161,98.65
20-Apr-2007,0.8374,0.6161,0.4182,99.35
19-Apr-2007,0.8354,0.6137,0.417,98.93
18-Apr-2007,0.8383,0.6158,0.4174,99.41
17-Apr-2007,0.8364,0.6161,0.4164,99.47
16-Apr-2007,0.8326,0.6151,0.4185,99.68
13-Apr-2007,0.8332,0.6163,0.4198,99.35
12-Apr-2007,0.8287,0.6143,0.4186,98.71
11-Apr-2007,0.8246,0.6138,0.4173,98.42
10-Apr-2007,0.8265,0.615,0.4189,98.38
09-Apr-2007,0.8166,0.6114,0.416,97.46
06-Apr-2007,0.8161,0.6098,0.4152,97.18
05-Apr-2007,0.8188,0.61,0.4154,97.19
04-Apr-2007,0.8184,0.612,0.414,97.13
03-Apr-2007,0.813,0.6097,0.4115,96.65
02-Apr-2007,0.8165,0.6109,0.4128,96.24
30-Mar-2007,0.8084,0.6051,0.4107,95.24
29-Mar-2007,0.8067,0.6049,0.411,95.2
28-Mar-2007,0.8047,0.6041,0.4101,94.06
27-Mar-2007,0.8081,0.6049,0.4112,95.2
26-Mar-2007,0.8096,0.607,0.411,95.62
23-Mar-2007,0.8041,0.6051,0.4098,94.97
22-Mar-2007,0.806,0.6044,0.4102,95.21
21-Mar-2007,0.8076,0.6033,0.4103,94.97
20-Mar-2007,0.803,0.6031,0.4093,94.18
19-Mar-2007,0.8003,0.6014,0.4115,94.08
16-Mar-2007,0.7956,0.5974,0.4095,92.87
15-Mar-2007,0.7892,0.5959,0.4073,92.7
14-Mar-2007,0.7867,0.5944,0.4064,92.05
13-Mar-2007,0.7805,0.5913,0.4046,90.61
12-Mar-2007,0.7856,0.5956,0.4064,92.49
09-Mar-2007,0.7797,0.5946,0.4035,92.18
08-Mar-2007,0.7766,0.5916,0.4026,90.96
07-Mar-2007,0.7767,0.5895,0.4021,90.17
06-Mar-2007,0.7747,0.5901,0.4014,90.27
05-Mar-2007,0.7706,0.5883,0.4009,89.12
02-Mar-2007,0.7817,0.5922,0.402,91.33
01-Mar-2007,0.7852,0.5954,0.4007,92.3
28-Feb-2007,0.7879,0.5952,0.4011,93.3
27-Feb-2007,0.788,0.5949,0.4017,92.95
26-Feb-2007,0.7941,0.6021,0.4043,95.72
23-Feb-2007,0.7918,0.6016,0.4033,95.76
22-Feb-2007,0.7883,0.6009,0.4031,95.84
21-Feb-2007,0.7913,0.6021,0.4048,95.65
20-Feb-2007,0.7858,0.5978,0.4018,94.27
19-Feb-2007,0.787,0.5982,0.4033,94.08
16-Feb-2007,0.7869,0.5987,0.4033,93.9
15-Feb-2007,0.7846,0.5967,0.4017,93.51
14-Feb-2007,0.7837,0.5969,0.3993,94.64
13-Feb-2007,0.7792,0.5976,0.4001,94.39
12-Feb-2007,0.7717,0.5952,0.3961,94.07
09-Feb-2007,0.7769,0.5972,0.3983,94.52
08-Feb-2007,0.7816,0.5993,0.3992,94.61
07-Feb-2007,0.7783,0.598,0.395,93.93
06-Feb-2007,0.7776,0.599,0.3945,93.35
05-Feb-2007,0.7759,0.6,0.3958,93.33
02-Feb-2007,0.7749,0.5975,0.3939,93.74
01-Feb-2007,0.774,0.5943,0.3933,93.45
31-Jan-2007,0.7765,0.5957,0.3953,93.72
30-Jan-2007,0.7723,0.5955,0.3934,93.91
29-Jan-2007,0.7715,0.5957,0.3937,93.96
26-Jan-2007,0.7735,0.5987,0.3947,94.02
25-Jan-2007,0.7729,0.5975,0.3935,93.65
24-Jan-2007,0.7819,0.6032,0.3972,94.69
23-Jan-2007,0.7923,0.6083,0.3999,96.35
22-Jan-2007,0.788,0.6083,0.3987,95.83
19-Jan-2007,0.7898,0.6091,0.4001,95.73
18-Jan-2007,0.7884,0.6084,0.3995,95.58
17-Jan-2007,0.7865,0.6077,0.3992,94.88
16-Jan-2007,0.7827,0.606,0.3991,94.43
15-Jan-2007,0.784,0.606,0.399,94.41
12-Jan-2007,0.7831,0.6062,0.3997,94.09
11-Jan-2007,0.7811,0.6053,0.4013,94.05
10-Jan-2007,0.7765,0.6003,0.402,92.9
09-Jan-2007,0.7806,0.6006,0.4025,93.19
08-Jan-2007,0.7797,0.599,0.4025,92.62
05-Jan-2007,0.779,0.5988,0.4035,92.37
04-Jan-2007,0.7841,0.599,0.4034,93.34
03-Jan-2007,0.7912,0.6008,0.4056,94.41
02-Jan-2007,0.7959,0.5993,0.4032,94.53
01-Jan-2007,0.7895,0.5981,0.4031,93.95
29-Dec-2006,0.789,0.5977,0.4027,93.91
28-Dec-2006,0.7899,0.601,0.4024,93.97
27-Dec-2006,0.7843,0.5978,0.4007,93.17
26-Dec-2006,0.7812,0.5963,0.3997,93.07
25-Dec-2006,0.784,0.597,0.3969,93.1
22-Dec-2006,0.7837,0.5965,0.3999,93.06
21-Dec-2006,0.7842,0.5951,0.4,92.79
20-Dec-2006,0.7857,0.5961,0.3997,93.02
19-Dec-2006,0.7835,0.5936,0.3977,92.51
18-Dec-2006,0.78,0.5953,0.4004,92.13
15-Dec-2006,0.7814,0.5972,0.4003,92.31
14-Dec-2006,0.7828,0.5953,0.3991,92.23
13-Dec-2006,0.7861,0.5947,0.3994,92.38
12-Dec-2006,0.7862,0.5917,0.3988,91.79
11-Dec-2006,0.7842,0.5924,0.4007,91.73
08-Dec-2006,0.7855,0.5949,0.4021,91.44
07-Dec-2006,0.7889,0.5935,0.4016,90.87
06-Dec-2006,0.7844,0.5901,0.3988,90.35
05-Dec-2006,0.7865,0.5902,0.3984,90.31
04-Dec-2006,0.7891,0.592,0.3987,90.99
01-Dec-2006,0.7886,0.5913,0.3983,91.01
30-Nov-2006,0.7883,0.5954,0.4012,91.28
29-Nov-2006,0.7832,0.5956,0.4025,91.16
28-Nov-2006,0.7839,0.5937,0.4012,90.98
27-Nov-2006,0.7787,0.5929,0.402,90.38
24-Nov-2006,0.7785,0.5943,0.4028,90.17
23-Nov-2006,0.7739,0.5981,0.404,89.99
22-Nov-2006,0.7756,0.5993,0.405,90.5
21-Nov-2006,0.7712,0.6003,0.406,90.88
20-Nov-2006,0.7702,0.6011,0.4061,90.9
17-Nov-2006,0.7688,0.5992,0.4056,90.45
16-Nov-2006,0.7667,0.599,0.4058,90.56
15-Nov-2006,0.7653,0.5965,0.4051,90.29
14-Nov-2006,0.7652,0.5972,0.4035,89.96
13-Nov-2006,0.7622,0.5954,0.4009,90.07
10-Nov-2006,0.7674,0.5974,0.4015,90.25
09-Nov-2006,0.7682,0.5988,0.4032,90.58
08-Nov-2006,0.7705,0.604,0.4046,90.82
07-Nov-2006,0.7728,0.6051,0.4055,90.97
06-Nov-2006,0.7713,0.606,0.4064,91.22
03-Nov-2006,0.7697,0.6052,0.4048,90.83
02-Nov-2006,0.7742,0.6059,0.4056,90.59
01-Nov-2006,0.7748,0.6074,0.406,90.69
31-Oct-2006,0.774,0.6065,0.4058,90.53
30-Oct-2006,0.7694,0.6042,0.4044,90.35
27-Oct-2006,0.7681,0.6026,0.4044,90.41
26-Oct-2006,0.7639,0.6019,0.404,90.46
25-Oct-2006,0.7608,0.6036,0.4052,90.63
24-Oct-2006,0.7577,0.6036,0.4046,90.46
23-Oct-2006,0.7567,0.6029,0.4038,90.29
20-Oct-2006,0.7583,0.601,0.4025,90.03
19-Oct-2006,0.7593,0.6013,0.4042,89.72
18-Oct-2006,0.7552,0.6027,0.4044,89.8
17-Oct-2006,0.753,0.6006,0.4026,89.33
16-Oct-2006,0.7534,0.6014,0.4047,89.67
13-Oct-2006,0.7509,0.5997,0.4045,89.8
12-Oct-2006,0.7507,0.5977,0.4037,89.57
11-Oct-2006,0.7424,0.5932,0.4006,88.91
10-Oct-2006,0.7434,0.5926,0.401,88.96
09-Oct-2006,0.7442,0.5907,0.3984,88.66
06-Oct-2006,0.7425,0.589,0.397,88.25
05-Oct-2006,0.7458,0.5877,0.3968,87.82
04-Oct-2006,0.7457,0.5861,0.3953,87.83
03-Oct-2006,0.7428,0.583,0.3935,87.63
02-Oct-2006,0.7478,0.587,0.3965,88.01
29-Sep-2006,0.7463,0.589,0.3985,88.17
28-Sep-2006,0.7484,0.5889,0.3987,88.08
27-Sep-2006,0.7506,0.591,0.3974,88.19
26-Sep-2006,0.7521,0.5927,0.3969,88.04
25-Sep-2006,0.754,0.5912,0.3967,87.85
22-Sep-2006,0.7497,0.5865,0.3946,87.39
21-Sep-2006,0.7566,0.592,0.3979,88.01
20-Sep-2006,0.7523,0.593,0.3985,88.33
19-Sep-2006,0.7509,0.5925,0.3988,88.39
18-Sep-2006,0.7554,0.5945,0.4016,89.01
15-Sep-2006,0.7526,0.5938,0.4003,88.47
14-Sep-2006,0.7541,0.5927,0.3998,88.66
13-Sep-2006,0.7525,0.5929,0.4011,88.41
12-Sep-2006,0.7506,0.5915,0.4005,88.5
11-Sep-2006,0.7505,0.5907,0.4023,88.28
08-Sep-2006,0.7537,0.5943,0.4036,88.12
07-Sep-2006,0.7582,0.5955,0.4043,88.29
06-Sep-2006,0.766,0.5982,0.4065,89.35
05-Sep-2006,0.7709,0.6013,0.4069,89.51
04-Sep-2006,0.7703,0.5984,0.404,89.4
01-Sep-2006,0.7669,0.5974,0.4021,89.8
31-Aug-2006,0.7637,0.5963,0.401,89.63
30-Aug-2006,0.7631,0.5945,0.4004,89.33
29-Aug-2006,0.7639,0.5954,0.4023,89.12
28-Aug-2006,0.7585,0.5936,0.4005,88.92
25-Aug-2006,0.7574,0.5939,0.4012,88.77
24-Aug-2006,0.7612,0.5961,0.4032,88.69
23-Aug-2006,0.7626,0.5964,0.4028,88.75
22-Aug-2006,0.7623,0.5953,0.4036,88.83
21-Aug-2006,0.7628,0.5916,0.4028,88.38
18-Aug-2006,0.7582,0.591,0.4026,87.78
17-Aug-2006,0.7619,0.5938,0.4039,88.32
16-Aug-2006,0.7677,0.5975,0.4048,88.91
15-Aug-2006,0.7651,0.5983,0.404,88.81
14-Aug-2006,0.7596,0.5971,0.4022,88.61
11-Aug-2006,0.766,0.602,0.4052,89.09
10-Aug-2006,0.7674,0.5997,0.4052,88.44
09-Aug-2006,0.7648,0.5945,0.4016,88.18
08-Aug-2006,0.7601,0.5923,0.3986,87.62
07-Aug-2006,0.7632,0.5944,0.4003,87.86
04-Aug-2006,0.7662,0.5949,0.4016,87.66
03-Aug-2006,0.7603,0.5939,0.4028,87.43
02-Aug-2006,0.7641,0.5974,0.407,87.58
01-Aug-2006,0.7657,0.5968,0.408,87.72
31-Jul-2006,0.766,0.6,0.4101,87.84
28-Jul-2006,0.7674,0.6012,0.4115,87.97
27-Jul-2006,0.7628,0.6006,0.4106,88.29
26-Jul-2006,0.7617,0.5986,0.4106,88.59
25-Jul-2006,0.7529,0.5985,0.4092,88.23
24-Jul-2006,0.7543,0.5969,0.4076,88.0
21-Jul-2006,0.7523,0.5924,0.4046,87.39
20-Jul-2006,0.7506,0.5943,0.4061,87.85
19-Jul-2006,0.7499,0.5954,0.407,87.59
18-Jul-2006,0.7463,0.5967,0.4086,87.53
17-Jul-2006,0.7474,0.5972,0.411,87.59
14-Jul-2006,0.7532,0.5954,0.4098,87.4
13-Jul-2006,0.7538,0.594,0.4089,86.96
12-Jul-2006,0.7517,0.5917,0.4096,86.8
11-Jul-2006,0.7527,0.5894,0.4078,85.99
10-Jul-2006,0.7465,0.586,0.4053,85.29
07-Jul-2006,0.7505,0.5864,0.406,85.61
06-Jul-2006,0.7462,0.5838,0.4062,85.91
05-Jul-2006,0.7416,0.5828,0.4042,85.78
04-Jul-2006,0.7443,0.5816,0.4033,85.43
03-Jul-2006,0.7418,0.5795,0.4026,85.06
30-Jun-2006,0.7422,0.5802,0.4016,84.99
29-Jun-2006,0.7379,0.5828,0.4037,84.94
28-Jun-2006,0.729,0.5805,0.4007,84.85
27-Jun-2006,0.7326,0.5822,0.402,85.14
26-Jun-2006,0.7321,0.5816,0.4013,85.11
23-Jun-2006,0.7316,0.5847,0.4025,85.24
22-Jun-2006,0.7335,0.5833,0.4011,85.19
21-Jun-2006,0.7397,0.5841,0.4007,84.94
20-Jun-2006,0.7374,0.5859,0.4002,84.71
19-Jun-2006,0.7363,0.5855,0.3998,85.06
16-Jun-2006,0.7388,0.5834,0.3987,85.09
15-Jun-2006,0.7423,0.5878,0.4014,85.2
14-Jun-2006,0.7366,0.5844,0.3997,84.7
13-Jun-2006,0.7376,0.5879,0.4023,85.07
12-Jun-2006,0.7459,0.5927,0.405,85.32
09-Jun-2006,0.7482,0.5916,0.4063,85.22
08-Jun-2006,0.7418,0.586,0.4021,84.71
07-Jun-2006,0.7407,0.5791,0.3992,84.12
06-Jun-2006,0.7405,0.5776,0.3981,83.86
05-Jun-2006,0.7479,0.5794,0.3993,83.93
02-Jun-2006,0.7516,0.5816,0.3992,83.98
01-Jun-2006,0.7467,0.5829,0.4002,84.09
31-May-2006,0.7522,0.5871,0.4022,84.66
30-May-2006,0.762,0.5917,0.4042,85.45
29-May-2006,0.7582,0.5945,0.4076,85.25
26-May-2006,0.7576,0.5948,0.4074,85.33
25-May-2006,0.7606,0.5941,0.406,85.02
24-May-2006,0.7517,0.5893,0.4024,84.89
23-May-2006,0.7523,0.5868,0.4001,84.21
22-May-2006,0.7544,0.586,0.3997,84.13
19-May-2006,0.7582,0.5934,0.4037,84.65
18-May-2006,0.7643,0.5942,0.4032,84.66
17-May-2006,0.7575,0.5947,0.4024,84.06
16-May-2006,0.7671,0.5964,0.4062,84.13
15-May-2006,0.7612,0.5948,0.405,84.11
12-May-2006,0.7722,0.5969,0.4077,84.97
11-May-2006,0.7754,0.604,0.4119,85.79
10-May-2006,0.7742,0.6053,0.4152,85.55
09-May-2006,0.7737,0.6063,0.4142,85.9
08-May-2006,0.7685,0.6046,0.4135,85.8
05-May-2006,0.7718,0.6072,0.4156,86.92
04-May-2006,0.7709,0.6072,0.4161,87.56
03-May-2006,0.7706,0.6094,0.418,87.5
02-May-2006,0.7618,0.6038,0.4139,86.31
01-May-2006,0.7594,0.6034,0.416,86.09
28-Apr-2006,0.7576,0.5994,0.4147,86.23
27-Apr-2006,0.7565,0.6036,0.4199,86.33
26-Apr-2006,0.7524,0.6043,0.4215,86.3
25-Apr-2006,0.7458,0.5994,0.4169,85.63
24-Apr-2006,0.7439,0.6,0.4159,85.24
21-Apr-2006,0.7414,0.6006,0.4161,86.73
20-Apr-2006,0.7378,0.599,0.4149,86.64
19-Apr-2006,0.7466,0.603,0.4164,87.54
18-Apr-2006,0.7424,0.6011,0.4164,86.91
17-Apr-2006,0.7368,0.6013,0.4162,86.78
14-Apr-2006,0.7276,0.6008,0.4156,86.43
13-Apr-2006,0.7277,0.6005,0.4151,86.21
12-Apr-2006,0.7317,0.6044,0.4181,86.68
11-Apr-2006,0.7335,0.6037,0.4193,86.77
10-Apr-2006,0.7304,0.6026,0.4187,86.39
07-Apr-2006,0.7257,0.6001,0.4163,85.88
06-Apr-2006,0.7307,0.5975,0.4168,86.05
05-Apr-2006,0.728,0.5923,0.415,85.4
04-Apr-2006,0.7202,0.5875,0.4104,84.64
03-Apr-2006,0.7155,0.5894,0.4112,84.2
31-Mar-2006,0.716,0.5908,0.4119,84.26
30-Mar-2006,0.7145,0.5871,0.409,83.83
29-Mar-2006,0.7074,0.5881,0.4078,83.33
28-Mar-2006,0.7045,0.5866,0.4039,83.09
27-Mar-2006,0.7052,0.587,0.4037,82.29
24-Mar-2006,0.7095,0.5895,0.4071,83.39
23-Mar-2006,0.7142,0.5966,0.4115,84.2
22-Mar-2006,0.7188,0.5951,0.4114,84.07
21-Mar-2006,0.7163,0.5924,0.4099,84.01
20-Mar-2006,0.7201,0.5918,0.4099,83.7
17-Mar-2006,0.7275,0.5967,0.4141,84.28
16-Mar-2006,0.7376,0.6056,0.4197,86.17
15-Mar-2006,0.7388,0.6119,0.4227,86.66
14-Mar-2006,0.7371,0.6134,0.422,86.59
13-Mar-2006,0.7347,0.6143,0.424,87.29
10-Mar-2006,0.7315,0.6139,0.4236,86.99
09-Mar-2006,0.7343,0.6163,0.4228,86.77
08-Mar-2006,0.7338,0.6155,0.4223,86.48
07-Mar-2006,0.7331,0.6165,0.4222,86.45
06-Mar-2006,0.7402,0.6158,0.4229,87.04
03-Mar-2006,0.745,0.6188,0.4245,86.74
02-Mar-2006,0.7483,0.6214,0.4265,86.66
01-Mar-2006,0.7444,0.6247,0.4256,86.41
28-Feb-2006,0.7424,0.6226,0.4232,85.92
27-Feb-2006,0.7366,0.622,0.4236,85.65
24-Feb-2006,0.7394,0.6227,0.4237,86.39
23-Feb-2006,0.7387,0.6196,0.4215,86.51
22-Feb-2006,0.7361,0.6181,0.4222,87.24
21-Feb-2006,0.7386,0.62,0.423,87.68
20-Feb-2006,0.741,0.6205,0.4248,87.6
17-Feb-2006,0.7389,0.6191,0.4242,87.29
16-Feb-2006,0.7388,0.6208,0.4245,86.87
15-Feb-2006,0.7378,0.6206,0.4239,86.96
14-Feb-2006,0.7418,0.6222,0.4271,87.1
13-Feb-2006,0.7371,0.6189,0.4231,86.74
10-Feb-2006,0.7371,0.6193,0.4225,86.9
09-Feb-2006,0.7397,0.617,0.4247,87.86
08-Feb-2006,0.739,0.6182,0.4244,87.56
07-Feb-2006,0.7399,0.6177,0.4243,87.36
06-Feb-2006,0.7419,0.6199,0.4245,88.31
03-Feb-2006,0.7491,0.6228,0.425,89.01
02-Feb-2006,0.7531,0.6225,0.4231,89.25
01-Feb-2006,0.7525,0.624,0.4243,88.85
31-Jan-2006,0.7586,0.6239,0.4263,88.95
30-Jan-2006,0.7482,0.6189,0.423,87.99
27-Jan-2006,0.7494,0.6192,0.4238,88.05
26-Jan-2006,0.7516,0.6151,0.422,87.47
25-Jan-2006,0.7531,0.6148,0.422,87.12
24-Jan-2006,0.7516,0.6119,0.4209,86.13
23-Jan-2006,0.7533,0.6119,0.4215,86.18
20-Jan-2006,0.7478,0.6162,0.4223,86.2
19-Jan-2006,0.7469,0.6174,0.4245,86.09
18-Jan-2006,0.7473,0.6171,0.424,86.08
17-Jan-2006,0.752,0.6211,0.4254,86.77
16-Jan-2006,0.7544,0.6222,0.4265,86.66
13-Jan-2006,0.7547,0.6217,0.425,86.21
12-Jan-2006,0.7502,0.623,0.4261,85.72
11-Jan-2006,0.7548,0.6224,0.4279,86.14
10-Jan-2006,0.7485,0.6203,0.424,85.57
09-Jan-2006,0.754,0.6236,0.4273,86.17
06-Jan-2006,0.754,0.6203,0.426,86.27
05-Jan-2006,0.7472,0.6174,0.4259,86.59
04-Jan-2006,0.7476,0.6163,0.4251,86.69
03-Jan-2006,0.7396,0.6154,0.4238,85.93
02-Jan-2006,0.7329,0.6196,0.4253,86.44
30-Dec-2005,0.7333,0.6187,0.4256,86.36
29-Dec-2005,0.7324,0.6181,0.4247,86.29
28-Dec-2005,0.7286,0.6154,0.4243,85.88
27-Dec-2005,0.7239,0.6119,0.4189,85.01
26-Dec-2005,0.7306,0.6165,0.4214,84.89
23-Dec-2005,0.7282,0.6132,0.4196,84.83
22-Dec-2005,0.7316,0.6163,0.4209,85.59
21-Dec-2005,0.7338,0.62,0.4209,86.08
20-Dec-2005,0.7339,0.6182,0.4185,85.96
19-Dec-2005,0.74,0.6164,0.4198,85.89
16-Dec-2005,0.7445,0.6195,0.42,86.11
15-Dec-2005,0.748,0.6245,0.4237,86.92
14-Dec-2005,0.7548,0.6287,0.4257,88.5
13-Dec-2005,0.7539,0.6315,0.4259,90.47
12-Dec-2005,0.7544,0.6311,0.4249,90.31
09-Dec-2005,0.7502,0.6348,0.4273,90.54
08-Dec-2005,0.7495,0.6342,0.4276,90.14
07-Dec-2005,0.7476,0.6376,0.4306,90.46
06-Dec-2005,0.7535,0.6392,0.4326,91.01
05-Dec-2005,0.751,0.6372,0.4313,90.73
02-Dec-2005,0.7484,0.6388,0.4317,90.21
01-Dec-2005,0.7416,0.6316,0.4283,89.36
30-Nov-2005,0.7382,0.6261,0.4267,88.45
29-Nov-2005,0.738,0.6263,0.4293,88.29
28-Nov-2005,0.7419,0.6263,0.4289,88.13
25-Nov-2005,0.7356,0.6272,0.429,88.0
24-Nov-2005,0.7387,0.6266,0.4287,87.86
23-Nov-2005,0.7374,0.6239,0.4278,87.55
22-Nov-2005,0.7371,0.6239,0.428,87.54
21-Nov-2005,0.7364,0.6278,0.4286,87.6
18-Nov-2005,0.7334,0.6231,0.427,87.33
17-Nov-2005,0.7342,0.6245,0.427,87.15
16-Nov-2005,0.7315,0.6266,0.426,87.14
15-Nov-2005,0.733,0.6253,0.4224,87.13
14-Nov-2005,0.7277,0.6222,0.4184,86.41
11-Nov-2005,0.7327,0.6248,0.4205,86.38
10-Nov-2005,0.7291,0.6239,0.4188,86.19
09-Nov-2005,0.7366,0.626,0.4226,86.57
08-Nov-2005,0.7345,0.6233,0.4211,86.11
07-Nov-2005,0.7332,0.6205,0.42,86.22
04-Nov-2005,0.7328,0.6201,0.4187,86.63
03-Nov-2005,0.7392,0.6188,0.4175,86.61
02-Nov-2005,0.7426,0.6153,0.4179,86.75
01-Nov-2005,0.7441,0.6194,0.4217,86.81
31-Oct-2005,0.7483,0.6241,0.4225,87.08
28-Oct-2005,0.7493,0.6211,0.4224,86.66
27-Oct-2005,0.7567,0.6232,0.4243,87.35
26-Oct-2005,0.7544,0.6252,0.4248,87.39
25-Oct-2005,0.7567,0.6246,0.4239,87.01
24-Oct-2005,0.7514,0.6271,0.4247,86.74
21-Oct-2005,0.749,0.6269,0.4234,86.76
20-Oct-2005,0.7524,0.6259,0.424,86.75
19-Oct-2005,0.7508,0.6261,0.4253,86.6
18-Oct-2005,0.7474,0.6249,0.4268,86.52
17-Oct-2005,0.7493,0.6234,0.4272,86.11
14-Oct-2005,0.7525,0.623,0.4254,85.86
13-Oct-2005,0.7503,0.6238,0.4269,85.93
12-Oct-2005,0.7547,0.6276,0.4308,86.3
11-Oct-2005,0.7523,0.6273,0.4308,86.13
10-Oct-2005,0.7589,0.6286,0.4321,86.58
07-Oct-2005,0.7567,0.6243,0.4297,86.12
06-Oct-2005,0.7588,0.6227,0.4264,85.85
05-Oct-2005,0.7562,0.6314,0.429,87.13
04-Oct-2005,0.7626,0.6398,0.4335,87.13
03-Oct-2005,0.7633,0.64,0.435,87.1
30-Sep-2005,0.7611,0.6324,0.4312,86.4
29-Sep-2005,0.7594,0.6309,0.4311,85.86
28-Sep-2005,0.7587,0.63,0.4289,85.77
27-Sep-2005,0.756,0.6291,0.4278,85.49
26-Sep-2005,0.7566,0.6265,0.4253,84.89
23-Sep-2005,0.7578,0.6293,0.4267,85.06
22-Sep-2005,0.762,0.6271,0.4257,85.08
21-Sep-2005,0.7711,0.6311,0.4261,85.82
20-Sep-2005,0.7657,0.6318,0.4257,85.72
19-Sep-2005,0.7667,0.6315,0.4254,85.5
16-Sep-2005,0.7667,0.6264,0.424,85.34
15-Sep-2005,0.7671,0.6275,0.4246,84.86
14-Sep-2005,0.7711,0.6274,0.4227,85.09
13-Sep-2005,0.7689,0.6267,0.4217,85.13
12-Sep-2005,0.7686,0.6257,0.4223,84.84
09-Sep-2005,0.7747,0.6244,0.4212,85.0
08-Sep-2005,0.7726,0.623,0.4208,85.37
07-Sep-2005,0.7663,0.617,0.4172,84.43
06-Sep-2005,0.7677,0.6159,0.4167,84.18
05-Sep-2005,0.7673,0.6117,0.4158,83.75
02-Sep-2005,0.7655,0.6108,0.4155,84.0
01-Sep-2005,0.7626,0.6099,0.4156,83.7
31-Aug-2005,0.7548,0.6113,0.4184,83.48
30-Aug-2005,0.7485,0.6127,0.419,83.25
29-Aug-2005,0.7516,0.6144,0.4186,83.12
26-Aug-2005,0.7564,0.6159,0.4198,83.4
25-Aug-2005,0.759,0.6171,0.4209,83.54
24-Aug-2005,0.7553,0.6154,0.4193,83.2
23-Aug-2005,0.755,0.6174,0.4193,83.02
22-Aug-2005,0.7548,0.6175,0.4192,82.84
19-Aug-2005,0.7514,0.6181,0.4186,82.92
18-Aug-2005,0.7529,0.6183,0.4194,83.21
17-Aug-2005,0.7603,0.6196,0.421,83.53
16-Aug-2005,0.7692,0.6221,0.4247,84.05
15-Aug-2005,0.769,0.6216,0.4244,83.99
12-Aug-2005,0.7718,0.6204,0.4255,84.42
11-Aug-2005,0.7744,0.6209,0.4272,84.86
10-Aug-2005,0.7648,0.6175,0.4258,84.59
09-Aug-2005,0.7613,0.6154,0.4259,85.03
08-Aug-2005,0.7637,0.6182,0.4278,85.66
05-Aug-2005,0.7684,0.6211,0.4319,86.04
04-Aug-2005,0.772,0.6232,0.4336,85.87
03-Aug-2005,0.7714,0.6249,0.4338,85.64
02-Aug-2005,0.7649,0.6271,0.4317,85.2
01-Aug-2005,0.761,0.6248,0.4304,85.41
29-Jul-2005,0.7565,0.6237,0.4304,85.09
28-Jul-2005,0.7597,0.626,0.4326,85.18
27-Jul-2005,0.7567,0.6267,0.4336,84.94
26-Jul-2005,0.7573,0.6303,0.4358,85.23
25-Jul-2005,0.7626,0.6321,0.4366,84.94
22-Jul-2005,0.7671,0.636,0.4409,84.9
21-Jul-2005,0.7655,0.6291,0.4369,84.08
20-Jul-2005,0.7559,0.6224,0.4347,85.31
19-Jul-2005,0.7504,0.6235,0.4312,84.53
18-Jul-2005,0.7538,0.6251,0.4309,84.33
15-Jul-2005,0.7482,0.6216,0.4271,84.11
14-Jul-2005,0.7512,0.6214,0.4277,84.38
13-Jul-2005,0.7499,0.62,0.4251,83.67
12-Jul-2005,0.757,0.6184,0.4256,83.86
11-Jul-2005,0.7471,0.6186,0.4249,83.48
08-Jul-2005,0.7425,0.6201,0.427,83.24
07-Jul-2005,0.7395,0.6185,0.4238,83.01
06-Jul-2005,0.7399,0.6201,0.4219,82.94
05-Jul-2005,0.7411,0.622,0.4219,82.85
04-Jul-2005,0.7491,0.6293,0.426,83.6
01-Jul-2005,0.7516,0.6284,0.4253,84.02
30-Jun-2005,0.7624,0.6299,0.4254,84.48
29-Jun-2005,0.7623,0.6309,0.4217,84.14
28-Jun-2005,0.7626,0.6321,0.4202,83.83
27-Jun-2005,0.7692,0.6322,0.4204,83.99
24-Jun-2005,0.7699,0.6361,0.4219,83.73
23-Jun-2005,0.7709,0.6403,0.4246,83.94
22-Jun-2005,0.7784,0.6418,0.4273,84.68
21-Jun-2005,0.7799,0.6404,0.4263,84.33
20-Jun-2005,0.7755,0.6384,0.425,84.74
17-Jun-2005,0.7776,0.6326,0.4244,84.35
16-Jun-2005,0.7729,0.6382,0.424,84.19
15-Jun-2005,0.7696,0.6349,0.4223,84.02
