Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
9/08/2011,8.0927,8.0993,8.1032,7.7510,7.9574,,+0.1259
8/08/2011,7.9668,7.9696,8.1455,7.9439,8.1400,,-0.1834
5/08/2011,8.1502,8.1556,8.2169,8.0958,8.1579,,-0.0113
4/08/2011,8.1615,8.1650,8.4069,8.1525,8.3971,,-0.2326
3/08/2011,8.3941,8.3980,8.4083,8.3220,8.3962,,-0.0027
2/08/2011,8.3968,8.4070,8.5753,8.3963,8.5493,,-0.1502
1/08/2011,8.5470,8.5505,8.6213,8.5063,8.5719,,-0.0168
29/07/2011,8.5638,8.5752,8.5861,8.4987,8.5751,,-0.0125
28/07/2011,8.5763,8.5775,8.6298,8.5491,8.5879,,-0.0111
27/07/2011,8.5874,8.5956,8.6307,8.5191,8.5315,,+0.0589
26/07/2011,8.5285,8.5333,8.5452,8.4281,8.4498,,+0.0810
25/07/2011,8.4475,8.4495,8.4745,8.4077,8.4496,,+0.0027
22/07/2011,8.4448,8.4550,8.4728,8.4266,8.4442,,+0.0004
21/07/2011,8.4444,8.4478,8.4591,8.3308,8.3713,,+0.0708
20/07/2011,8.3736,8.3764,8.3834,8.3416,8.3556,,+0.0110
19/07/2011,8.3626,8.3689,8.3718,8.2612,8.2658,,+0.0927
18/07/2011,8.2699,8.2715,8.3017,8.2297,8.2869,,-0.0230
15/07/2011,8.2929,8.3035,8.3735,8.2733,8.3483,,-0.0547
14/07/2011,8.3476,8.3524,8.3998,8.3242,8.3702,,-0.0343
13/07/2011,8.3819,8.3925,8.4137,8.2396,8.2573,,+0.1227
12/07/2011,8.2592,8.2674,8.3069,8.2046,8.2987,,-0.0385
11/07/2011,8.2977,8.3015,8.3506,8.2763,8.3420,,-0.0705
8/07/2011,8.3682,8.3725,8.3955,8.3257,8.3807,,-0.0164
7/07/2011,8.3846,8.3893,8.3877,8.3138,8.3241,,+0.0602
6/07/2011,8.3244,8.3256,8.3521,8.2881,8.3108,,+0.0083
5/07/2011,8.3161,8.3198,8.3605,8.2941,8.3558,,-0.0356
4/07/2011,8.3517,8.3552,8.3917,8.3318,8.3863,,-0.0317
1/07/2011,8.3834,8.3904,8.3948,8.3036,8.3387,,+0.0439
30/06/2011,8.3395,8.3490,8.3652,8.2981,8.3038,,+0.0315
29/06/2011,8.3080,8.3114,8.3172,8.1853,8.2003,,+0.1056
28/06/2011,8.2024,8.2058,8.2105,8.1219,8.1325,,+0.0690
27/06/2011,8.1334,8.1362,8.1680,8.0885,8.1587,,-0.0402
24/06/2011,8.1736,8.1832,8.2564,8.1640,8.2006,,-0.0293
23/06/2011,8.2029,8.2057,8.2322,8.1415,8.2267,,-0.0289
